"","state.county","date","cases","deaths","per100k","days_since_case100","days_since_death10"
"1168","Louisiana-West Baton Rouge",2020-07-10,356,31,1345.17286982807,71,84
"1169","Louisiana-West Carroll",2020-07-10,166,5,1532.77931671283,28,0
"1170","Louisiana-West Feliciana",2020-07-10,257,14,1650.82219938335,76,49
"1171","Louisiana-Winn",2020-07-10,283,5,2035.38550057537,51,0
"1172","Maine-Androscoggin",2020-07-10,503,4,464.549257921812,59,0
"1173","Maine-Aroostook",2020-07-10,24,1,35.7915144284543,0,0
"1174","Maine-Cumberland",2020-07-10,1851,65,627.451246258513,105,94
"1175","Maine-Franklin",2020-07-10,41,1,135.766084969701,0,0
"1176","Maine-Hancock",2020-07-10,18,1,32.7350100932948,0,0
"1177","Maine-Kennebec",2020-07-10,145,10,118.558976958676,79,12
"1178","Maine-Knox",2020-07-10,25,1,62.8582922659157,0,0
"1179","Maine-Lincoln",2020-07-10,26,0,75.07073973552,0,0
"1180","Maine-Oxford",2020-07-10,44,0,75.8947822337214,0,0
"1181","Maine-Penobscot",2020-07-10,122,3,80.185082945553,44,0
"1182","Maine-Piscataquis",2020-07-10,5,0,29.7885016383676,0,0
"1183","Maine-Sagadahoc",2020-07-10,34,0,94.8237394020527,0,0
"1184","Maine-Somerset",2020-07-10,31,0,61.4055938515173,0,0
"1185","Maine-Unknown",2020-07-10,3,0,0.223179081871014,0,0
"1186","Maine-Waldo",2020-07-10,59,14,148.558479164044,0,80
"1187","Maine-Washington",2020-07-10,5,0,15.9342235252876,0,0
"1188","Maine-York",2020-07-10,563,11,271.141055957157,97,42
"1189","Maryland-Allegany",2020-07-10,213,18,302.488070892979,77,69
"1190","Maryland-Anne Arundel",2020-07-10,5431,210,937.617612225802,103,94
"1191","Maryland-Baltimore",2020-07-10,8603,495,1039.80081462949,106,96
"1192","Maryland-Baltimore city",2020-07-10,8262,363,1392.10433200222,106,94
"1193","Maryland-Calvert",2020-07-10,439,27,474.466360443124,87,70
"1194","Maryland-Caroline",2020-07-10,332,3,993.833443094055,66,0
"1195","Maryland-Carroll",2020-07-10,1202,115,713.577564456476,100,96
"1196","Maryland-Cecil",2020-07-10,519,29,504.593845705119,86,68
"1197","Maryland-Charles",2020-07-10,1498,89,917.571681459294,97,89
"1198","Maryland-Dorchester",2020-07-10,203,5,635.785649409628,60,0
"1199","Maryland-Frederick",2020-07-10,2584,120,995.580761865866,97,91
"1200","Maryland-Garrett",2020-07-10,19,0,65.4856276280416,0,0
"1201","Maryland-Harford",2020-07-10,1249,65,488.958311312593,93,77
"1202","Maryland-Howard",2020-07-10,2776,95,852.344253738217,102,87
"1203","Maryland-Kent",2020-07-10,205,23,1055.50406755226,63,63
"1204","Maryland-Montgomery",2020-07-10,15606,755,1485.31248096485,109,97
"1205","Maryland-Prince George's",2020-07-10,19997,703,2199.09889401722,107,98
"1206","Maryland-Queen Anne's",2020-07-10,274,23,543.855818661797,61,55
"1207","Maryland-Somerset",2020-07-10,98,3,382.573391630231,0,0
"1208","Maryland-St. Mary's",2020-07-10,679,51,598.185181922298,85,56
"1209","Maryland-Talbot",2020-07-10,170,4,457.22277507329,40,0
"1210","Maryland-Unknown",2020-07-10,0,20,0,0,87
"1211","Maryland-Washington",2020-07-10,710,29,470.046143966527,87,51
"1212","Maryland-Wicomico",2020-07-10,1119,41,1080.02200581031,85,70
"1213","Maryland-Worcester",2020-07-10,315,17,602.570969469738,63,48
"1214","Massachusetts-Barnstable",2020-07-10,1570,151,737.123808629513,106,95
"1215","Massachusetts-Berkshire",2020-07-10,610,45,488.21872198745,106,98
"1216","Massachusetts-Bristol",2020-07-10,8426,596,1490.75487821492,106,95
"1217","Massachusetts-Dukes",2020-07-10,56,0,323.101777059774,0,0
"1218","Massachusetts-Essex",2020-07-10,16414,1136,2080.26523571861,109,102
"1219","Massachusetts-Franklin",2020-07-10,383,56,545.73952693075,97,99
"1220","Massachusetts-Hampden",2020-07-10,6943,672,1488.72573825187,105,102
"1221","Massachusetts-Hampshire",2020-07-10,995,117,618.665671827395,100,81
"1222","Massachusetts-Middlesex",2020-07-10,24377,1908,1512.50326518785,115,102
"1223","Massachusetts-Nantucket",2020-07-10,22,1,192.999385911045,0,0
"1224","Massachusetts-Norfolk",2020-07-10,9403,956,1330.40925329843,109,104
"1225","Massachusetts-Plymouth",2020-07-10,8786,677,1685.71878081819,108,97
"1226","Massachusetts-Suffolk",2020-07-10,20228,1016,2516.21145231973,112,101
"1227","Massachusetts-Unknown",2020-07-10,294,7,4.26550412818101,108,0
"1228","Massachusetts-Worcester",2020-07-10,12603,958,1517.29667646655,108,101
"1229","Michigan-Alcona",2020-07-10,24,1,230.658337337818,0,0
"1230","Michigan-Alger",2020-07-10,4,0,43.917435221783,0,0
"1231","Michigan-Allegan",2020-07-10,362,7,306.569219434117,71,0
"1232","Michigan-Alpena",2020-07-10,123,12,433.022355219152,40,30
"1233","Michigan-Antrim",2020-07-10,24,0,102.898302178014,0,0
"1234","Michigan-Arenac",2020-07-10,38,2,255.32486729826,0,0
"1235","Michigan-Baraga",2020-07-10,5,0,60.9087586794981,0,0
"1236","Michigan-Barry",2020-07-10,130,2,211.210398050366,11,0
"1237","Michigan-Bay",2020-07-10,418,31,405.329402866396,79,60
"1238","Michigan-Benzie",2020-07-10,11,0,61.9160193628279,0,0
"1239","Michigan-Berrien",2020-07-10,1046,60,681.872999524123,90,81
"1240","Michigan-Branch",2020-07-10,1059,25,2433.5317232346,87,80
"1241","Michigan-Calhoun",2020-07-10,598,39,445.739756557518,87,78
"1242","Michigan-Cass",2020-07-10,182,6,351.439550466333,36,0
"1243","Michigan-Charlevoix",2020-07-10,34,2,130.053934131507,0,0
"1244","Michigan-Cheboygan",2020-07-10,27,2,106.820699477765,0,0
"1245","Michigan-Chippewa",2020-07-10,19,0,50.8715092773568,0,0
"1246","Michigan-Clare",2020-07-10,32,3,103.392568659128,0,0
"1247","Michigan-Clinton",2020-07-10,282,12,354.293611407752,87,70
"1248","Michigan-Crawford",2020-07-10,82,5,584.503528405446,0,0
"1249","Michigan-Delta",2020-07-10,30,3,83.8363514419852,0,0
"1250","Michigan-Dickinson",2020-07-10,18,2,71.3181980268632,0,0
"1251","Michigan-Eaton",2020-07-10,349,7,316.501614248921,80,0
"1252","Michigan-Emmet",2020-07-10,38,2,113.721382612599,0,0
"1253","Michigan-Genesee",2020-07-10,2882,291,710.179319045965,105,100
"1254","Michigan-Gladwin",2020-07-10,27,1,106.094542025227,0,0
"1255","Michigan-Gogebic",2020-07-10,11,1,78.7119856887299,0,0
"1256","Michigan-Grand Traverse",2020-07-10,83,5,89.162942591956,0,0
"1257","Michigan-Gratiot",2020-07-10,111,14,272.653582569821,6,41
"1258","Michigan-Hillsdale",2020-07-10,205,25,449.512114899682,78,85
"1259","Michigan-Houghton",2020-07-10,27,0,75.6641632104024,0,0
"1260","Michigan-Huron",2020-07-10,73,3,235.628288305736,0,0
"1261","Michigan-Ingham",2020-07-10,1153,30,394.314754143212,101,75
"1262","Michigan-Ionia",2020-07-10,211,4,326.135678624975,66,0
"1263","Michigan-Iosco",2020-07-10,121,11,481.553707167589,40,35
"1264","Michigan-Iron",2020-07-10,6,1,54.2201337429966,0,0
"1265","Michigan-Isabella",2020-07-10,152,8,217.540645752233,23,0
"1266","Michigan-Jackson",2020-07-10,2148,54,1355.11955081698,96,87
"1267","Michigan-Kalamazoo",2020-07-10,1194,70,450.453849230003,87,81
"1268","Michigan-Kalkaska",2020-07-10,42,2,232.841778467679,0,0
"1269","Michigan-Kent",2020-07-10,5681,141,864.74720490749,102,93
"1270","Michigan-Keweenaw",2020-07-10,1,0,47.2589792060491,0,0
"1271","Michigan-Lake",2020-07-10,12,0,101.240192356365,0,0
"1272","Michigan-Lapeer",2020-07-10,622,38,709.988927825402,90,87
"1273","Michigan-Leelanau",2020-07-10,35,0,160.838196774045,0,0
"1274","Michigan-Lenawee",2020-07-10,993,14,1008.62357924247,74,32
"1275","Michigan-Livingston",2020-07-10,657,29,342.196411364879,101,84
"1276","Michigan-Luce",2020-07-10,4,0,64.2157649703002,0,0
"1277","Michigan-Mackinac",2020-07-10,9,0,83.3410500972312,0,0
"1278","Michigan-Macomb",2020-07-10,7979,929,912.958309877204,112,107
"1279","Michigan-Manistee",2020-07-10,37,0,150.663734831827,0,0
"1280","Michigan-Marquette",2020-07-10,86,11,128.937465329315,0,62
"1281","Michigan-Mason",2020-07-10,73,0,250.480373318693,0,0
"1282","Michigan-Mecosta",2020-07-10,36,2,82.8481347662992,0,0
"1283","Michigan-Menominee",2020-07-10,39,0,171.202809482002,0,0
"1284","Michigan-Midland",2020-07-10,182,9,218.865746308144,39,0
"1285","Michigan-Missaukee",2020-07-10,36,1,238.126736340786,0,0
"1286","Michigan-Monroe",2020-07-10,655,21,435.215946843854,98,86
"1287","Michigan-Montcalm",2020-07-10,124,1,194.089656899574,8,0
"1288","Michigan-Montmorency",2020-07-10,6,0,64.3224699828473,0,0
"1289","Michigan-Muskegon",2020-07-10,907,54,522.567784012998,86,81
"1290","Michigan-Newaygo",2020-07-10,192,0,391.996733360555,44,0
"1291","Michigan-Oakland",2020-07-10,12568,1102,999.376582399267,114,108
"1292","Michigan-Oceana",2020-07-10,384,4,1450.86333925265,38,0
"1293","Michigan-Ogemaw",2020-07-10,46,2,219.078916035624,0,0
"1294","Michigan-Ontonagon",2020-07-10,1,0,17.4825174825175,0,0
"1295","Michigan-Osceola",2020-07-10,45,0,191.815856777494,0,0
"1296","Michigan-Oscoda",2020-07-10,22,1,266.957893459532,0,0
"1297","Michigan-Otsego",2020-07-10,135,10,547.267715258635,50,61
"1298","Michigan-Ottawa",2020-07-10,1250,52,428.331562896207,83,71
"1299","Michigan-Presque Isle",2020-07-10,13,0,103.240152477764,0,0
"1300","Michigan-Roscommon",2020-07-10,30,0,124.901119946709,0,0
"1301","Michigan-Saginaw",2020-07-10,1375,124,721.637040185999,98,89
"1302","Michigan-Sanilac",2020-07-10,56,6,136.021374787467,0,0
"1303","Michigan-Schoolcraft",2020-07-10,7,0,86.4838151717321,0,0
"1304","Michigan-Shiawassee",2020-07-10,283,28,415.43113825196,82,72
"1305","Michigan-St. Clair",2020-07-10,607,53,381.453923885174,96,83
"1306","Michigan-St. Joseph",2020-07-10,376,5,616.757430614789,49,0
"1307","Michigan-Tuscola",2020-07-10,242,26,463.202220308163,72,86
"1308","Michigan-Unknown",2020-07-10,148,2,1.48194772389351,67,0
"1309","Michigan-Van Buren",2020-07-10,263,9,347.529632517145,58,0
"1310","Michigan-Washtenaw",2020-07-10,2381,117,647.713145502869,106,96
"1311","Michigan-Wayne",2020-07-10,23835,2750,1362.51152575567,114,109
"1312","Michigan-Wexford",2020-07-10,57,4,169.486485682852,0,0
"1313","Minnesota-Aitkin",2020-07-10,15,0,94.4227621805363,0,0
"1314","Minnesota-Anoka",2020-07-10,2360,111,661.210744114244,80,72
"1315","Minnesota-Becker",2020-07-10,57,0,165.586962205502,0,0
"1316","Minnesota-Beltrami",2020-07-10,43,0,91.1248622531152,0,0
"1317","Minnesota-Benton",2020-07-10,235,3,574.726699112231,60,0
"1318","Minnesota-Big Stone",2020-07-10,17,0,340.613103586456,0,0
"1319","Minnesota-Blue Earth",2020-07-10,544,2,804.103291797851,51,0
"1320","Minnesota-Brown",2020-07-10,43,2,171.944977607166,0,0
"1321","Minnesota-Carlton",2020-07-10,89,0,248.111287669705,0,0
"1322","Minnesota-Carver",2020-07-10,442,1,420.595875876638,58,0
"1323","Minnesota-Cass",2020-07-10,19,2,63.8033513549817,0,0
"1324","Minnesota-Chippewa",2020-07-10,79,1,669.491525423729,0,0
"1325","Minnesota-Chisago",2020-07-10,105,1,185.581222715142,5,0
"1326","Minnesota-Clay",2020-07-10,601,38,935.816386907913,78,74
"1327","Minnesota-Clearwater",2020-07-10,10,0,113.404400090724,0,0
"1328","Minnesota-Cook",2020-07-10,1,0,18.3049606443346,0,0
"1329","Minnesota-Cottonwood",2020-07-10,138,0,1232.58306538049,29,0
"1330","Minnesota-Crow Wing",2020-07-10,110,12,169.087695027285,15,25
"1331","Minnesota-Dakota",2020-07-10,2570,94,599.038275515651,88,72
"1332","Minnesota-Dodge",2020-07-10,97,0,463.361039457342,0,0
"1333","Minnesota-Douglas",2020-07-10,69,0,180.907684643822,0,0
"1334","Minnesota-Faribault",2020-07-10,61,0,446.7882516663,0,0
"1335","Minnesota-Fillmore",2020-07-10,31,0,147.14957041819,0,0
"1336","Minnesota-Freeborn",2020-07-10,309,0,1020.44186123312,44,0
"1337","Minnesota-Goodhue",2020-07-10,138,8,297.798877859301,22,0
"1338","Minnesota-Grant",2020-07-10,24,0,401.875418620228,0,0
"1339","Minnesota-Hennepin",2020-07-10,13054,790,1031.24953094499,109,97
"1340","Minnesota-Houston",2020-07-10,29,0,155.913978494624,0,0
"1341","Minnesota-Hubbard",2020-07-10,8,0,37.2248848355125,0,0
"1342","Minnesota-Isanti",2020-07-10,80,0,197.063750123165,0,0
"1343","Minnesota-Itasca",2020-07-10,69,12,152.891646354975,0,42
"1344","Minnesota-Jackson",2020-07-10,57,0,578.915295551493,0,0
"1345","Minnesota-Kanabec",2020-07-10,16,1,97.9371977719288,0,0
"1346","Minnesota-Kandiyohi",2020-07-10,587,1,1358.82775064238,71,0
"1347","Minnesota-Kittson",2020-07-10,2,0,46.5332712889716,0,0
"1348","Minnesota-Koochiching",2020-07-10,17,1,139.013819609126,0,0
"1349","Minnesota-Lac qui Parle",2020-07-10,4,0,60.3955911218481,0,0
"1350","Minnesota-Lake",2020-07-10,6,0,56.3856780377784,0,0
"1351","Minnesota-Le Sueur",2020-07-10,119,1,411.950012116177,6,0
"1352","Minnesota-Lincoln",2020-07-10,13,0,230.537329313708,0,0
"1353","Minnesota-Lyon",2020-07-10,332,2,1303.28962864097,36,0
"1354","Minnesota-Mahnomen",2020-07-10,10,1,180.929980097702,0,0
"1355","Minnesota-Marshall",2020-07-10,12,0,128.53470437018,0,0
"1356","Minnesota-Martin",2020-07-10,172,5,873.850530915003,71,0
"1357","Minnesota-McLeod",2020-07-10,99,0,275.819797732148,0,0
"1358","Minnesota-Meeker",2020-07-10,62,1,266.988200844027,0,0
"1359","Minnesota-Mille Lacs",2020-07-10,36,2,137.001940860829,0,0
"1360","Minnesota-Morrison",2020-07-10,62,1,185.706583597915,0,0
"1361","Minnesota-Mower",2020-07-10,974,2,2431.2315910339,50,0
"1362","Minnesota-Murray",2020-07-10,68,0,829.875518672199,0,0
"1363","Minnesota-Nicollet",2020-07-10,191,12,557.273735192858,22,42
"1364","Minnesota-Nobles",2020-07-10,1676,6,7748.85570299135,81,0
"1365","Minnesota-Norman",2020-07-10,21,0,329.411764705882,0,0
"1366","Minnesota-Olmsted",2020-07-10,1235,18,780.198745364609,95,53
"1367","Minnesota-Otter Tail",2020-07-10,104,1,177.033329928846,4,0
"1368","Minnesota-Pennington",2020-07-10,53,0,375.380692683618,0,0
"1369","Minnesota-Pine",2020-07-10,111,0,375.266236181074,12,0
"1370","Minnesota-Pipestone",2020-07-10,67,4,734.166118781503,0,0
"1371","Minnesota-Polk",2020-07-10,86,3,274.199719423543,0,0
"1372","Minnesota-Pope",2020-07-10,12,0,106.676148991021,0,0
"1373","Minnesota-Ramsey",2020-07-10,5127,233,931.638080320395,95,82
"1374","Minnesota-Red Lake",2020-07-10,4,0,98.6436498150432,0,0
"1375","Minnesota-Redwood",2020-07-10,21,0,138.43111404087,0,0
"1376","Minnesota-Renville",2020-07-10,37,2,254.330492163871,0,0
"1377","Minnesota-Rice",2020-07-10,873,8,1303.5298333632,63,0
"1378","Minnesota-Rock",2020-07-10,31,0,332.796564680623,0,0
"1379","Minnesota-Roseau",2020-07-10,21,0,138.476755687438,0,0
"1380","Minnesota-Scott",2020-07-10,823,4,552.300805969949,65,0
"1381","Minnesota-Sherburne",2020-07-10,344,5,353.771159423271,63,0
"1382","Minnesota-Sibley",2020-07-10,57,2,383.451059535822,0,0
"1383","Minnesota-St. Louis",2020-07-10,218,16,109.509217863063,58,82
"1384","Minnesota-Stearns",2020-07-10,2481,19,1540.27626881887,73,56
"1385","Minnesota-Steele",2020-07-10,243,1,663.046740702338,56,0
"1386","Minnesota-Stevens",2020-07-10,10,0,101.988781234064,0,0
"1387","Minnesota-Swift",2020-07-10,29,1,312.972156270235,0,0
"1388","Minnesota-Todd",2020-07-10,402,2,1629.90593577684,52,0
"1389","Minnesota-Traverse",2020-07-10,6,0,184.105553850875,0,0
"1390","Minnesota-Unknown",2020-07-10,124,38,2.198725023193,27,46
"1391","Minnesota-Wabasha",2020-07-10,35,0,161.834743607528,0,0
"1392","Minnesota-Wadena",2020-07-10,16,0,116.941967548604,0,0
"1393","Minnesota-Waseca",2020-07-10,75,0,402.965828497743,0,0
"1394","Minnesota-Washington",2020-07-10,1228,40,467.916476146929,80,72
"1395","Minnesota-Watonwan",2020-07-10,245,0,2248.32522712673,24,0
"1396","Minnesota-Wilkin",2020-07-10,21,3,338.327694538424,0,0
"1397","Minnesota-Winona",2020-07-10,136,15,269.392282703431,17,83
"1398","Minnesota-Wright",2020-07-10,516,5,372.894339377209,62,0
"1399","Minnesota-Yellow Medicine",2020-07-10,31,0,319.291379132763,0,0
"1400","Mississippi-Adams",2020-07-10,347,19,1130.55093995374,79,67
"1401","Mississippi-Alcorn",2020-07-10,94,2,254.377181825562,0,0
"1402","Mississippi-Amite",2020-07-10,108,3,878.262990973408,4,0
"1403","Mississippi-Attala",2020-07-10,383,24,2107.4061846594,71,52
"1404","Mississippi-Benton",2020-07-10,44,0,532.752149170602,0,0
"1405","Mississippi-Bolivar",2020-07-10,394,18,1286.40459710069,75,58
"1406","Mississippi-Calhoun",2020-07-10,160,5,1114.1285425806,17,0
"1407","Mississippi-Carroll",2020-07-10,174,11,1749.27113702624,65,48
"1408","Mississippi-Chickasaw",2020-07-10,293,19,1713.14973981173,58,64
"1409","Mississippi-Choctaw",2020-07-10,75,4,913.520097442144,0,0
"1410","Mississippi-Claiborne",2020-07-10,300,11,3337.78371161549,42,16
"1411","Mississippi-Clarke",2020-07-10,217,25,1396.30654398044,55,58
"1412","Mississippi-Clay",2020-07-10,256,11,1325.32615448333,46,11
"1413","Mississippi-Coahoma",2020-07-10,219,6,989.875248598807,47,0
"1414","Mississippi-Copiah",2020-07-10,642,15,2287.54676643506,71,19
"1415","Mississippi-Covington",2020-07-10,429,5,2301.99613650998,59,0
"1416","Mississippi-DeSoto",2020-07-10,1865,19,1008.40790505285,100,37
"1417","Mississippi-Forrest",2020-07-10,972,43,1297.78228767507,89,73
"1418","Mississippi-Franklin",2020-07-10,54,2,700.116686114352,0,0
"1419","Mississippi-George",2020-07-10,112,3,457.142857142857,2,0
"1420","Mississippi-Greene",2020-07-10,112,10,824.378036213749,8,2
"1421","Mississippi-Grenada",2020-07-10,569,8,2741.11186048752,38,0
"1422","Mississippi-Hancock",2020-07-10,141,13,296.019482700705,28,63
"1423","Mississippi-Harrison",2020-07-10,1096,15,526.720492118416,91,9
"1424","Mississippi-Hinds",2020-07-10,2824,49,1218.08143547274,101,66
"1425","Mississippi-Holmes",2020-07-10,579,41,3403.88007054674,77,68
"1426","Mississippi-Humphreys",2020-07-10,161,10,1996.52777777778,17,2
"1427","Mississippi-Issaquena",2020-07-10,10,1,753.579502637528,0,0
"1428","Mississippi-Itawamba",2020-07-10,145,8,619.923044035913,27,0
"1429","Mississippi-Jackson",2020-07-10,744,18,518.044521191781,95,66
"1430","Mississippi-Jasper",2020-07-10,271,6,1654.15369590429,58,0
"1431","Mississippi-Jefferson",2020-07-10,122,3,1745.35050071531,7,0
"1432","Mississippi-Jefferson Davis",2020-07-10,118,4,1060.38820992092,14,0
"1433","Mississippi-Jones",2020-07-10,1185,49,1740.13921113689,78,53
"1434","Mississippi-Kemper",2020-07-10,183,14,1878.46438103059,58,53
"1435","Mississippi-Lafayette",2020-07-10,464,4,858.957033636313,61,0
"1436","Mississippi-Lamar",2020-07-10,522,7,824.08474495998,73,0
"1437","Mississippi-Lauderdale",2020-07-10,954,81,1287.01517706577,92,88
"1438","Mississippi-Lawrence",2020-07-10,202,2,1604.95788971874,44,0
"1439","Mississippi-Leake",2020-07-10,621,20,2725.35767576582,80,48
"1440","Mississippi-Lee",2020-07-10,600,22,702.280069291633,49,31
"1441","Mississippi-Leflore",2020-07-10,528,56,1873.46982223326,82,82
"1442","Mississippi-Lincoln",2020-07-10,519,35,1519.63224314116,84,72
"1443","Mississippi-Lowndes",2020-07-10,536,13,914.753818585203,58,24
"1444","Mississippi-Madison",2020-07-10,1419,36,1335.25293586269,90,68
"1445","Mississippi-Marion",2020-07-10,324,12,1318.52032718838,51,19
"1446","Mississippi-Marshall",2020-07-10,276,3,782.002606675356,28,0
"1447","Mississippi-Monroe",2020-07-10,439,35,1245.3194145013,79,74
"1448","Mississippi-Montgomery",2020-07-10,151,3,1544.75703324808,19,0
"1449","Mississippi-Neshoba",2020-07-10,1039,76,3568.23957689402,79,67
"1450","Mississippi-Newton",2020-07-10,367,10,1746.12237130079,67,3
"1451","Mississippi-Noxubee",2020-07-10,277,8,2659.11490832293,64,0
"1452","Mississippi-Oktibbeha",2020-07-10,589,28,1187.81132151572,56,49
"1453","Mississippi-Panola",2020-07-10,432,6,1263.45343940103,33,0
"1454","Mississippi-Pearl River",2020-07-10,281,32,505.98721526965,87,84
"1455","Mississippi-Perry",2020-07-10,79,4,659.817923661572,0,0
"1456","Mississippi-Pike",2020-07-10,488,20,1242.10954998982,83,64
"1457","Mississippi-Pontotoc",2020-07-10,339,6,1053.64580095729,19,0
"1458","Mississippi-Prentiss",2020-07-10,117,3,465.653108333997,9,0
"1459","Mississippi-Quitman",2020-07-10,97,1,1428.1507656066,0,0
"1460","Mississippi-Rankin",2020-07-10,1063,15,684.609489215629,89,32
"1461","Mississippi-Scott",2020-07-10,809,15,2876.54672166121,85,53
"1462","Mississippi-Sharkey",2020-07-10,47,0,1087.71117796806,0,0
"1463","Mississippi-Simpson",2020-07-10,384,3,1440.46815214945,41,0
"1464","Mississippi-Smith",2020-07-10,237,12,1489.06760492586,63,52
"1465","Mississippi-Stone",2020-07-10,73,2,398.123909249564,0,0
"1466","Mississippi-Sunflower",2020-07-10,470,8,1871.76423735564,33,0
"1467","Mississippi-Tallahatchie",2020-07-10,178,4,1289.01441089145,10,0
"1468","Mississippi-Tate",2020-07-10,333,13,1175.80593905582,33,7
"1469","Mississippi-Tippah",2020-07-10,144,11,654.099477628889,24,71
"1470","Mississippi-Tishomingo",2020-07-10,97,1,500.438528607543,0,0
"1471","Mississippi-Tunica",2020-07-10,121,3,1256.2292358804,7,0
"1472","Mississippi-Union",2020-07-10,246,11,853.722019781364,27,4
"1473","Mississippi-Walthall",2020-07-10,249,7,1742.96514069719,28,0
"1474","Mississippi-Warren",2020-07-10,577,20,1271.45721777837,62,41
"1475","Mississippi-Washington",2020-07-10,700,10,1594.20619918468,57,4
"1476","Mississippi-Wayne",2020-07-10,560,18,2774.61229747808,48,15
"1477","Mississippi-Webster",2020-07-10,134,11,1383.01166271029,29,19
"1478","Mississippi-Wilkinson",2020-07-10,96,9,1112.39860950174,0,0
"1479","Mississippi-Winston",2020-07-10,296,11,1648.56585909217,46,3
"1480","Mississippi-Yalobusha",2020-07-10,202,8,1668.31846712917,37,0
"1481","Mississippi-Yazoo",2020-07-10,548,6,1845.73930616369,81,0
"1482","Missouri-Adair",2020-07-10,104,0,410.369727340883,5,0
"1483","Missouri-Andrew",2020-07-10,55,1,310.523938572719,0,0
"1484","Missouri-Atchison",2020-07-10,6,0,116.663426015944,0,0
"1485","Missouri-Audrain",2020-07-10,142,1,559.319363478809,37,0
"1486","Missouri-Barry",2020-07-10,91,0,254.26807119506,0,0
